Ax,Ay,Az,Gx,Gy,Gz,Label
0.4339356295878035,0.5082582582582582,0.7532532532532532,0.500915639116103,0.4959101452814064,0.5021818372080855,0
0.4339356295878035,0.5065065065065064,0.7590090090090089,0.501069117672707,0.4960008371557633,0.5022289272197709,0
0.435347261434218,0.5062562562562561,0.7542542542542542,0.5008545965083628,0.4959711878891466,0.5022585764863875,0
0.4342179559570864,0.507007007007007,0.7540040040040039,0.500763904634006,0.4959101452814064,0.5022289272197709,0
0.435347261434218,0.5065065065065064,0.7537537537537538,0.500915639116103,0.4959711878891466,0.5021521879414689,0
0.43365330321852064,0.5065065065065064,0.7545045045045045,0.5009470324572266,0.49588049601478973,0.5021975338786473,0
0.43506493506493504,0.507007007007007,0.7540040040040039,0.5009766817238432,0.4959868845597084,0.5020911453337287,0
0.435347261434218,0.5062562562562561,0.7547547547547546,0.501069117672707,0.495864799344228,0.5021975338786473,0
0.43478260869565216,0.5072572572572571,0.756006006006006,0.5011284162059403,0.4959101452814064,0.5021364912709071,0
0.43478260869565216,0.5067567567567567,0.7542542542542542,0.5008702931789246,0.4959397945480231,0.5021661405375237,0
0.43478260869565216,0.5065065065065064,0.7542542542542542,0.5008545965083628,0.4959258419519682,0.5023353157646895,0
0.4345002823263693,0.5065065065065064,0.7542542542542542,0.5009470324572266,0.49601653382632505,0.5022289272197709,0
0.43478260869565216,0.507007007007007,0.7545045045045045,0.500915639116103,0.4959868845597084,0.5022132305492091,0
0.43478260869565216,0.507007007007007,0.7542542542542542,0.5008092505711844,0.4959258419519682,0.5022132305492091,0
0.4345002823263693,0.5067567567567567,0.7547547547547546,0.5007325112928824,0.4959101452814064,0.5021818372080855,0
0.43478260869565216,0.5065065065065064,0.7540040040040039,0.5007778572300609,0.49595549121858484,0.5022132305492091,0
0.4342179559570864,0.5065065065065064,0.7552552552552552,0.5007935539006226,0.4959397945480231,0.5022132305492091,0
0.43591191417278374,0.507007007007007,0.7547547547547546,0.5009470324572266,0.4959868845597084,0.5021975338786473,0
0.4345002823263693,0.5065065065065064,0.7545045045045045,0.5007778572300609,0.4959258419519682,0.5022742731569493,0
0.43506493506493504,0.5065065065065064,0.7545045045045045,0.5008702931789246,0.4960008371557633,0.5021521879414689,0
0.4345002823263693,0.5065065065065064,0.7545045045045045,0.5009609850532815,0.4959711878891466,0.5021975338786473,0
0.43478260869565216,0.5065065065065064,0.7535035035035034,0.5009766817238432,0.4959711878891466,0.5021661405375237,0
0.43478260869565216,0.5067567567567567,0.7540040040040039,0.5008842457749795,0.4959258419519682,0.5021521879414689,0
0.43478260869565216,0.5062562562562561,0.7545045045045045,0.5008702931789246,0.4959397945480231,0.5021521879414689,0
0.43478260869565216,0.5065065065065064,0.7547547547547546,0.5008232031672393,0.49603223049688683,0.5021661405375237,0
0.4345002823263693,0.5065065065065064,0.7555055055055054,0.5010534210021452,0.49601653382632505,0.5022289272197709,0
0.43478260869565216,0.5065065065065064,0.7530030030030029,0.5007168146223206,0.4959258419519682,0.5021818372080855,0
0.43506493506493504,0.5065065065065064,0.7547547547547546,0.5008842457749795,0.49588049601478973,0.5021521879414689,0
0.435347261434218,0.5062562562562561,0.7542542542542542,0.5008545965083628,0.4959711878891466,0.5022289272197709,0
0.4342179559570864,0.5067567567567567,0.755005005005005,0.5008702931789246,0.4959397945480231,0.5021661405375237,0
0.4345002823263693,0.5065065065065064,0.7540040040040039,0.5009313357866648,0.4959397945480231,0.5021661405375237,0
0.43478260869565216,0.5067567567567567,0.755005005005005,0.5009313357866648,0.4959258419519682,0.5021521879414689,0
0.43478260869565216,0.5065065065065064,0.7545045045045045,0.5008545965083628,0.49595549121858484,0.5021364912709071,0
0.43478260869565216,0.5067567567567567,0.7547547547547546,0.500915639116103,0.49595549121858484,0.5022742731569493,0
0.4339356295878035,0.5062562562562561,0.7545045045045045,0.5009470324572266,0.4959258419519682,0.5024574009801699,0
0.43506493506493504,0.5065065065065064,0.7540040040040039,0.5009609850532815,0.4959258419519682,0.5022742731569493,0
0.4345002823263693,0.5065065065065064,0.7542542542542542,0.500915639116103,0.4959101452814064,0.5021818372080855,0
0.43478260869565216,0.5067567567567567,0.7545045045045045,0.5009766817238432,0.49595549121858484,0.5021521879414689,0
0.43478260869565216,0.5065065065065064,0.7535035035035034,0.5010830702687619,0.4959868845597084,0.5021975338786473,0
0.43478260869565216,0.5065065065065064,0.7537537537537538,0.5011598095470639,0.49601653382632505,0.5021661405375237,0
0.43478260869565216,0.507007007007007,0.755005005005005,0.5014493259152031,0.4960479271674486,0.5021364912709071,0
0.4342179559570864,0.5065065065065064,0.7547547547547546,0.5009609850532815,0.49589444861084464,0.5021661405375237,0
0.43506493506493504,0.5067567567567567,0.7535035035035034,0.5008999424455413,0.4959101452814064,0.5021661405375237,0
0.43506493506493504,0.5067567567567567,0.7540040040040039,0.5010830702687619,0.49601653382632505,0.5021364912709071,0
0.4342179559570864,0.5072572572572571,0.7575075075075075,0.5011284162059403,0.4959868845597084,0.5022132305492091,0
0.4345002823263693,0.5065065065065064,0.7547547547547546,0.5007778572300609,0.4959397945480231,0.5021521879414689,0
0.43506493506493504,0.507007007007007,0.7537537537537538,0.5008545965083628,0.4959868845597084,0.5021050979297835,0
0.435347261434218,0.5065065065065064,0.7535035035035034,0.5008232031672393,0.4959258419519682,0.5021050979297835,0
0.4342179559570864,0.5067567567567567,0.7547547547547546,0.5008999424455413,0.4959711878891466,0.5021364912709071,0
0.43478260869565216,0.507007007007007,0.755005005005005,0.500992378394405,0.4959258419519682,0.5021521879414689,0
0.43478260869565216,0.5067567567567567,0.7537537537537538,0.5008232031672393,0.49589444861084464,0.5021364912709071,0
0.4345002823263693,0.5065065065065064,0.7542542542542542,0.5009609850532815,0.49589444861084464,0.5021661405375237,0
0.4345002823263693,0.5067567567567567,0.7545045045045045,0.5009313357866648,0.49601653382632505,0.5021818372080855,0
0.43506493506493504,0.5067567567567567,0.7542542542542542,0.5009609850532815,0.4960008371557633,0.5021818372080855,0
0.4345002823263693,0.5067567567567567,0.7545045045045045,0.5009766817238432,0.4959868845597084,0.5021364912709071,0
0.43478260869565216,0.5067567567567567,0.7545045045045045,0.5010063309904599,0.4959868845597084,0.5021364912709071,0
0.43506493506493504,0.5067567567567567,0.7535035035035034,0.500992378394405,0.4959258419519682,0.5021975338786473,0
0.4345002823263693,0.5067567567567567,0.7555055055055054,0.5010063309904599,0.4959868845597084,0.5022132305492091,0
0.4342179559570864,0.5067567567567567,0.7532532532532532,0.5009313357866648,0.4960008371557633,0.5021818372080855,0
0.4342179559570864,0.5067567567567567,0.7545045045045045,0.5010830702687619,0.49601653382632505,0.5021661405375237,0
0.43506493506493504,0.5067567567567567,0.7537537537537538,0.5007168146223206,0.4960008371557633,0.5021818372080855,0
0.43562958780350086,0.5065065065065064,0.7542542542542542,0.5009766817238432,0.4959258419519682,0.5021364912709071,0
0.4342179559570864,0.5067567567567567,0.7547547547547546,0.5010063309904599,0.49595549121858484,0.5021364912709071,0
0.4345002823263693,0.507007007007007,0.7530030030030029,0.500838899837801,0.49589444861084464,0.5021050979297835,0
0.4345002823263693,0.5067567567567567,0.7545045045045045,0.5008842457749795,0.4959868845597084,0.5021050979297835,0
0.43478260869565216,0.507007007007007,0.7547547547547546,0.5007482079634442,0.4959711878891466,0.5021207946003453,0
